NACA 6410
    1.000000      0.1050000E-02
   0.9924048      0.3443346E-02
   0.9815669      0.6811006E-02
   0.9688244      0.1069949E-01
   0.9549205      0.1485547E-01
   0.9404672      0.1908029E-01
   0.9257806      0.2327442E-01
   0.9109911      0.2739787E-01
   0.8961481      0.3143594E-01
   0.8812701      0.3538330E-01
   0.8663641      0.3923790E-01
   0.8514334      0.4299887E-01
   0.8364796      0.4666567E-01
   0.8215039      0.5023786E-01
   0.8065072      0.5371499E-01
   0.7914906      0.5709660E-01
   0.7764549      0.6038216E-01
   0.7614011      0.6357109E-01
   0.7463300      0.6666277E-01
   0.7312427      0.6965651E-01
   0.7161401      0.7255154E-01
   0.7010232      0.7534705E-01
   0.6858929      0.7804215E-01
   0.6707502      0.8063591E-01
   0.6555962      0.8312728E-01
   0.6404319      0.8551518E-01
   0.6252584      0.8779845E-01
   0.6100768      0.8997582E-01
   0.5948882      0.9204598E-01
   0.5796937      0.9400753E-01
   0.5644947      0.9585896E-01
   0.5492923      0.9759871E-01
   0.5340879      0.9922510E-01
   0.5188828      0.1007364    
   0.5036786      0.1021306    
   0.4884769      0.1034060    
   0.4732798      0.1045602    
   0.4580901      0.1055912    
   0.4429138      0.1064965    
   0.4277619      0.1072734    
   0.4126633      0.1079181    
   0.3977063      0.1084269    
   0.3829719      0.1087407    
   0.3683361      0.1088326    
   0.3537505      0.1087036    
   0.3391998      0.1083517    
   0.3246816      0.1077747    
   0.3101975      0.1069703    
   0.2957514      0.1059358    
   0.2813481      0.1046690    
   0.2669930      0.1031672    
   0.2526921      0.1014279    
   0.2384520      0.9944865E-01
   0.2242800      0.9722682E-01
   0.2101845      0.9475984E-01
   0.1961747      0.9204506E-01
   0.1822614      0.8907987E-01
   0.1684573      0.8586169E-01
   0.1547776      0.8238809E-01
   0.1412408      0.7865701E-01
   0.1278706      0.7466714E-01
   0.1146981      0.7041876E-01
   0.1017663      0.6591549E-01
   0.8913739E-01  0.6116773E-01
   0.7690489E-01  0.5619946E-01
   0.6521140E-01  0.5106028E-01
   0.5426408E-01  0.4584189E-01
   0.4432428E-01  0.4068859E-01
   0.3563869E-01  0.3577785E-01
   0.2833082E-01  0.3126226E-01
   0.2234772E-01  0.2721493E-01
   0.1751091E-01  0.2362617E-01
   0.1360536E-01  0.2043839E-01
   0.1043740E-01  0.1758001E-01
   0.7854435E-02  0.1498403E-01
   0.5743905E-02  0.1259401E-01
   0.4026056E-02  0.1036465E-01
   0.2646701E-02  0.8260656E-02
   0.1571312E-02  0.6255645E-02
   0.7808139E-03  0.4332932E-02
   0.2657956E-03  0.2483195E-02
   0.2300257E-04  0.7167663E-03
   0.4486813E-04 -0.9777219E-03
   0.3644437E-03 -0.2701417E-02
   0.1037068E-02 -0.4404278E-02
   0.2085963E-02 -0.6023722E-02
   0.3500938E-02 -0.7515224E-02
   0.5261814E-02 -0.8863858E-02
   0.7360911E-02 -0.1007527E-01
   0.9814268E-02 -0.1116327E-01
   0.1266555E-01 -0.1214141E-01
   0.1598984E-01 -0.1301885E-01
   0.1990000E-01 -0.1379777E-01
   0.2455625E-01 -0.1447105E-01
   0.3018245E-01 -0.1501948E-01
   0.3705472E-01 -0.1540582E-01
   0.4545806E-01 -0.1557436E-01
   0.5558135E-01 -0.1546140E-01
   0.6737014E-01 -0.1502250E-01
   0.8051622E-01 -0.1425932E-01
   0.9462118E-01 -0.1321638E-01
   0.1093562     -0.1195553E-01
   0.1245046     -0.1053576E-01
   0.1399344     -0.9006414E-02
   0.1555602     -0.7407816E-02
   0.1713089     -0.5774349E-02
   0.1870828     -0.4138731E-02
   0.2028104     -0.2526968E-02
   0.2184755     -0.9558121E-03
   0.2340808      0.5626015E-03
   0.2496333      0.2018592E-02
   0.2651404      0.3404003E-02
   0.2806083      0.4711760E-02
   0.2960422      0.5935613E-02
   0.3114467      0.7069986E-02
   0.3268257      0.8109870E-02
   0.3421834      0.9050767E-02
   0.3575261      0.9888683E-02
   0.3728666      0.1062010E-01
   0.3882355      0.1124223E-01
   0.4037318      0.1175841E-01
   0.4194496      0.1222919E-01
   0.4352292      0.1267980E-01
   0.4510243      0.1310382E-01
   0.4668141      0.1349774E-01
   0.4825931      0.1385884E-01
   0.4983602      0.1418467E-01
   0.5141155      0.1447301E-01
   0.5298597      0.1472184E-01
   0.5455936      0.1492930E-01
   0.5613180      0.1509369E-01
   0.5770337      0.1521344E-01
   0.5927411      0.1528713E-01
   0.6084412      0.1531345E-01
   0.6241343      0.1529125E-01
   0.6398212      0.1521946E-01
   0.6555022      0.1509713E-01
   0.6711780      0.1492343E-01
   0.6868490      0.1469765E-01
   0.7025156      0.1441914E-01
   0.7181783      0.1408740E-01
   0.7338374      0.1370198E-01
   0.7494934      0.1326257E-01
   0.7651467      0.1276892E-01
   0.7807976      0.1222089E-01
   0.7964465      0.1161842E-01
   0.8120937      0.1096154E-01
   0.8277396      0.1025037E-01
   0.8433844      0.9485120E-02
   0.8590282      0.8666095E-02
   0.8746706      0.7793713E-02
   0.8903098      0.6868573E-02
   0.9059397      0.5891648E-02
   0.9215427      0.4864866E-02
   0.9370680      0.3792802E-02
   0.9523759      0.2687305E-02
   0.9671190      0.1577913E-02
   0.9806147      0.5246400E-03
   0.9920397     -0.3946975E-03
    1.000000     -0.1050000E-02
