NACA 2412
    1.000000      0.1260000E-02
   0.9917991      0.2947853E-02
   0.9806735      0.5207376E-02
   0.9678155      0.7775889E-02
   0.9535655      0.1056962E-01
   0.9383819      0.1348618E-01
   0.9226535      0.1644296E-01
   0.9066316      0.1938848E-01
   0.8904561      0.2229524E-01
   0.8741983      0.2514975E-01
   0.8578940      0.2794573E-01
   0.8415606      0.3068033E-01
   0.8252073      0.3335226E-01
   0.8088388      0.3596091E-01
   0.7924582      0.3850589E-01
   0.7760675      0.4098689E-01
   0.7596683      0.4340355E-01
   0.7432620      0.4575544E-01
   0.7268500      0.4804201E-01
   0.7104336      0.5026261E-01
   0.6940142      0.5241644E-01
   0.6775929      0.5450262E-01
   0.6611713      0.5652009E-01
   0.6447506      0.5846770E-01
   0.6283323      0.6034412E-01
   0.6119179      0.6214790E-01
   0.5955087      0.6387745E-01
   0.5791063      0.6553102E-01
   0.5627125      0.6710671E-01
   0.5463288      0.6860247E-01
   0.5299571      0.7001606E-01
   0.5135994      0.7134509E-01
   0.4972579      0.7258698E-01
   0.4809353      0.7373896E-01
   0.4646353      0.7479804E-01
   0.4483631      0.7576099E-01
   0.4321271      0.7662428E-01
   0.4159432      0.7738390E-01
   0.3998405      0.7803629E-01
   0.3838578      0.7855826E-01
   0.3679592      0.7893213E-01
   0.3521226      0.7915537E-01
   0.3363407      0.7922428E-01
   0.3206128      0.7913466E-01
   0.3049418      0.7888190E-01
   0.2893328      0.7846109E-01
   0.2737924      0.7786706E-01
   0.2583288      0.7709434E-01
   0.2429517      0.7613725E-01
   0.2276727      0.7498983E-01
   0.2125057      0.7364599E-01
   0.1974682      0.7209955E-01
   0.1825820      0.7034448E-01
   0.1678751      0.6837529E-01
   0.1533848      0.6618777E-01
   0.1391616      0.6378023E-01
   0.1252739      0.6115561E-01
   0.1118149      0.5832463E-01
   0.9890629E-01  0.5530993E-01
   0.8669710E-01  0.5215013E-01
   0.7534872E-01  0.4890106E-01
   0.6500519E-01  0.4563102E-01
   0.5575755E-01  0.4240926E-01
   0.4762155E-01  0.3929254E-01
   0.4054162E-01  0.3631663E-01
   0.3441464E-01  0.3349577E-01
   0.2911807E-01  0.3082764E-01
   0.2453114E-01  0.2829992E-01
   0.2054623E-01  0.2589549E-01
   0.1707275E-01  0.2359577E-01
   0.1403716E-01  0.2138256E-01
   0.1138128E-01  0.1923898E-01
   0.9060108E-02  0.1714982E-01
   0.7039850E-02  0.1510183E-01
   0.5296136E-02  0.1308391E-01
   0.3812506E-02  0.1108752E-01
   0.2579011E-02  0.9107371E-02
   0.1590361E-02  0.7142054E-02
   0.8439729E-03  0.5195477E-02
   0.3365299E-03  0.3275937E-02
   0.6142365E-04  0.1397209E-02
   0.5587946E-05 -0.4194267E-03
   0.1641937E-03 -0.2253745E-02
   0.5635200E-03 -0.4129804E-02
   0.1221327E-02 -0.6010956E-02
   0.2147366E-02 -0.7877482E-02
   0.3342272E-02 -0.9710845E-02
   0.4803909E-02 -0.1150140E-01
   0.6531432E-02 -0.1324625E-01
   0.8529202E-02 -0.1494801E-01
   0.1080903E-01 -0.1661270E-01
   0.1339182E-01 -0.1824830E-01
   0.1630897E-01 -0.1986368E-01
   0.1960404E-01 -0.2146796E-01
   0.2333489E-01 -0.2306999E-01
   0.2757619E-01 -0.2467787E-01
   0.3242195E-01 -0.2629815E-01
   0.3798702E-01 -0.2793462E-01
   0.4440580E-01 -0.2958642E-01
   0.5182347E-01 -0.3124540E-01
   0.6037419E-01 -0.3289276E-01
   0.7014798E-01 -0.3449764E-01
   0.8115583E-01 -0.3601970E-01
   0.9331295E-01 -0.3741647E-01
   0.1064575     -0.3865306E-01
   0.1203957     -0.3970858E-01
   0.1349448     -0.4057677E-01
   0.1499559     -0.4126237E-01
   0.1653177     -0.4177659E-01
   0.1809508     -0.4213356E-01
   0.1967986     -0.4234821E-01
   0.2128210     -0.4243508E-01
   0.2289887     -0.4240786E-01
   0.2452797     -0.4227921E-01
   0.2616770     -0.4206078E-01
   0.2781674     -0.4176322E-01
   0.2947400     -0.4139634E-01
   0.3113854     -0.4096914E-01
   0.3280953     -0.4048996E-01
   0.3448612     -0.3996653E-01
   0.3616725     -0.3940612E-01
   0.3785132     -0.3881574E-01
   0.3953555     -0.3820267E-01
   0.4121461     -0.3756382E-01
   0.4289020     -0.3687662E-01
   0.4456605     -0.3614319E-01
   0.4624354     -0.3536694E-01
   0.4792320     -0.3455148E-01
   0.4960516     -0.3370028E-01
   0.5128939     -0.3281661E-01
   0.5297577     -0.3190355E-01
   0.5466417     -0.3096396E-01
   0.5635444     -0.3000051E-01
   0.5804640     -0.2901563E-01
   0.5973992     -0.2801159E-01
   0.6143485     -0.2699044E-01
   0.6313103     -0.2595403E-01
   0.6482834     -0.2490404E-01
   0.6652662     -0.2384196E-01
   0.6822576     -0.2276912E-01
   0.6992560     -0.2168664E-01
   0.7162603     -0.2059550E-01
   0.7332691     -0.1949650E-01
   0.7502812     -0.1839028E-01
   0.7672953     -0.1727731E-01
   0.7843098     -0.1615792E-01
   0.8013233     -0.1503229E-01
   0.8183339     -0.1390047E-01
   0.8353386     -0.1276244E-01
   0.8523327     -0.1161812E-01
   0.8693073     -0.1046763E-01
   0.8862444     -0.9311527E-02
   0.9031074     -0.8151614E-02
   0.9198201     -0.6992366E-02
   0.9362313     -0.5843649E-02
   0.9520637     -0.4724647E-02
   0.9668852     -0.3666489E-02
   0.9801912     -0.2706960E-02
   0.9916253     -0.1874583E-02
    1.000000     -0.1260000E-02
