20.5776	1.13704915	0.031837376	35.71428571	74.07936	0.5761728	78.8375408	0.613180873
25.722	0.727711456	0.018920498	38.46153846	92.5992	0.668772	98.54692601	0.711727799
30.8664	0.505355178	0.014065719	35.92814371	111.11904	0.8591148	118.2563112	0.91429648
36.0108	0.371281355	0.012337149	30.09458298	129.63888	1.19658744	137.9656964	1.273445277
41.1552	0.284262287	0.010908565	26.05863192	148.15872	1.5793308	157.6750816	1.680772571
46.2996	0.224602301	0.010563795	21.26151665	166.67856	2.17762452	177.3844668	2.31749521
51.444	0.181927864	0.01031531	17.6366843	185.1984	2.9168748	197.093852	3.104228169
56.5884	0.150353607	0.010169371	14.78494624	203.71824	3.8274336	216.8032372	4.073272942
61.7328	0.126338794	0.010086047	12.52609603	222.23808	4.9283352	236.5126224	5.244886395
