5	0.5785	0.05975	1e+05	-0.06
3	0.6872	0.03231	1.25e+05	-0.0858
4.5	0.7066	0.04019	1.25e+05	-0.0688
3.5	0.7481	0.03142	1.25e+05	-0.0854
5.75	0.9354	0.03374	1.25e+05	-0.0761
3.25	0.8375	0.02186	1.5e+05	-0.0972
3.75	0.8787	0.02219	1.5e+05	-0.095
4	0.8921	0.02281	1.5e+05	-0.093
4.25	0.9211	0.02251	1.5e+05	-0.0929
4.5	0.9352	0.02311	1.5e+05	-0.091
4.75	0.9644	0.02288	1.5e+05	-0.091
5.5	1.0238	0.02388	1.5e+05	-0.0876
6	1.0697	0.0243	1.5e+05	-0.0862
6.25	1.0989	0.02422	1.5e+05	-0.0863
6.5	1.1158	0.02478	1.5e+05	-0.085
8.25	1.2829	0.02655	1.5e+05	-0.0819
8.5	1.2939	0.0274	1.5e+05	-0.0798
8.75	1.3276	0.02726	1.5e+05	-0.0807
9	1.3352	0.02823	1.5e+05	-0.0783
9.5	1.375	0.02911	1.5e+05	-0.0765
10	1.4133	0.03001	1.5e+05	-0.0746
10.5	1.4533	0.03069	1.5e+05	-0.0728
10.25	1.4647	0.02921	1.5e+05	-0.0777
1	0.5302	0.02037	1.75e+05	-0.0837
3	0.8356	0.01845	1.75e+05	-0.099
3.5	0.8822	0.01846	1.75e+05	-0.0975
3.75	0.9001	0.01885	1.75e+05	-0.0962
4	0.9269	0.01869	1.75e+05	-0.0958
4.25	0.9445	0.01909	1.75e+05	-0.0945
4.5	0.9721	0.01895	1.75e+05	-0.0942
4.75	0.9896	0.0194	1.75e+05	-0.0929
5	1.0177	0.01929	1.75e+05	-0.0928
5.25	1.0353	0.01975	1.75e+05	-0.0914
5.5	1.0642	0.01965	1.75e+05	-0.0915
5.75	1.0814	0.02013	1.75e+05	-0.0901
6	1.111	0.02004	1.75e+05	-0.0903
6.25	1.1281	0.02055	1.75e+05	-0.0889
6.5	1.1587	0.02047	1.75e+05	-0.0892
6.75	1.1754	0.021	1.75e+05	-0.0878
7	1.2068	0.02094	1.75e+05	-0.0884
7.25	1.2226	0.02153	1.75e+05	-0.0869
7.5	1.2549	0.02147	1.75e+05	-0.0876
7.75	1.2697	0.02209	1.75e+05	-0.086
8	1.3009	0.02209	1.75e+05	-0.0865
8.25	1.3162	0.02269	1.75e+05	-0.085
8.5	1.344	0.02285	1.75e+05	-0.0852
8.75	1.3622	0.02333	1.75e+05	-0.084
9	1.3857	0.02365	1.75e+05	-0.0836
9.25	1.4075	0.024	1.75e+05	-0.083
9.5	1.4263	0.02449	1.75e+05	-0.0819
9.75	1.4522	0.02469	1.75e+05	-0.0819
10	1.465	0.02531	1.75e+05	-0.08
10.25	1.4937	0.02523	1.75e+05	-0.0802
10.5	1.5116	0.02533	1.75e+05	-0.0787
11.25	1.5189	0.02696	1.75e+05	-0.0683
1	0.5378	0.01807	2e+05	-0.0828
1.25	0.5643	0.01788	2e+05	-0.0828
3	0.8447	0.01636	2e+05	-0.099
3.5	0.8898	0.01655	2e+05	-0.0976
3.75	0.9115	0.01672	2e+05	-0.0967
4	0.935	0.01676	2e+05	-0.096
4.25	0.9569	0.01693	2e+05	-0.0952
4.5	0.9806	0.01701	2e+05	-0.0946
4.75	1.0029	0.0172	2e+05	-0.0938
5	1.0267	0.01732	2e+05	-0.0932
5.25	1.0494	0.01752	2e+05	-0.0925
5.5	1.0734	0.01766	2e+05	-0.0919
